ID,LanguageName,Language,Latitude,Longitude,Family,Parameter,Segments,SegmentsB,Value
2230,Icelandic,icel1247,63.48,-19.02,Indo-European,BITTER+SWEET,"p ɛ i s k ʏ r̥","s a ɪ t ʏ r̥",0
2231,Icelandic,icel1247,63.48,-19.02,Indo-European,SOUR+SWEET,"s u r̥","s a ɪ t ʏ r̥",0
396,"Imbabura Quechua",imba1240,0.333333,-78.0,Quechuan,BITTER+SALTY,"x a j a x","k a tʃ i j a ʃ k a",0
397,"Imbabura Quechua",imba1240,0.333333,-78.0,Quechuan,BITTER+SOUR,"x a j a x","x a j a x",1
398,"Imbabura Quechua",imba1240,0.333333,-78.0,Quechuan,BITTER+SWEET,"x a j a x","m i ʃ k i",0
394,"Imbabura Quechua",imba1240,0.333333,-78.0,Quechuan,SALTY+SOUR,"k a tʃ i j a ʃ k a","x a j a x",0
395,"Imbabura Quechua",imba1240,0.333333,-78.0,Quechuan,SALTY+SWEET,"k a tʃ i j a ʃ k a","m i ʃ k i",0
399,"Imbabura Quechua",imba1240,0.333333,-78.0,Quechuan,SOUR+SWEET,"x a j a x","m i ʃ k i",0
2096,"Inari Sami",inar1241,69.42,27.87,Uralic,BITTER+SOUR,"p i ʃ k e r","k u æ s t i s",0
2097,"Inari Sami",inar1241,69.42,27.87,Uralic,BITTER+SOUR,"p i ʃ k e r","s uː v r e s",0
2098,"Inari Sami",inar1241,69.42,27.87,Uralic,BITTER+SWEET,"p i ʃ k e r","ɲ æː l g i s",0
2099,"Inari Sami",inar1241,69.42,27.87,Uralic,BITTER+SOUR,"p o tʃː ɐ","k u æ s t i s",0
2100,"Inari Sami",inar1241,69.42,27.87,Uralic,BITTER+SOUR,"p o tʃː ɐ","s uː v r e s",0
2101,"Inari Sami",inar1241,69.42,27.87,Uralic,BITTER+SWEET,"p o tʃː ɐ","ɲ æː l g i s",0
2102,"Inari Sami",inar1241,69.42,27.87,Uralic,SOUR+SWEET,"s uː v r e s","ɲ æː l g i s",0
2103,"Inari Sami",inar1241,69.42,27.87,Uralic,SOUR+SWEET,"k u æ s t i s","ɲ æː l g i s",0
1123,"Ineseño",ines1240,34.6169,-120.08,Chumashan,BITTER+SALTY,"a x p ɨ y","t i ʔ m a y",0
1124,"Ineseño",ines1240,34.6169,-120.08,Chumashan,BITTER+SOUR,"a x p ɨ y","a x tʼ ɨ ʔ p ʃ",0
1125,"Ineseño",ines1240,34.6169,-120.08,Chumashan,BITTER+SWEET,"a x p ɨ y","m o w o n",0
1126,"Ineseño",ines1240,34.6169,-120.08,Chumashan,SALTY+SOUR,"t i ʔ m a y","a x tʼ ɨ ʔ p ʃ",0
1127,"Ineseño",ines1240,34.6169,-120.08,Chumashan,SALTY+SWEET,"t i ʔ m a y","m o w o n",0
1128,"Ineseño",ines1240,34.6169,-120.08,Chumashan,SOUR+SWEET,"a x tʼ ɨ ʔ p ʃ","m o w o n",0
2532,Iraqw,iraq1241,-4.0,35.5,Afro-Asiatic,BITTER+SALTY,"q a ɾ q aː ɾ","m aː m a ħ",0
2533,Iraqw,iraq1241,-4.0,35.5,Afro-Asiatic,BITTER+SOUR,"q a ɾ q aː ɾ","g i g i ħ",0
2534,Iraqw,iraq1241,-4.0,35.5,Afro-Asiatic,BITTER+SWEET,"q a ɾ q aː ɾ","n u q u n uː q",0
2530,Iraqw,iraq1241,-4.0,35.5,Afro-Asiatic,SALTY+SOUR,"m aː m a ħ","g i g i ħ",0
2531,Iraqw,iraq1241,-4.0,35.5,Afro-Asiatic,SALTY+SWEET,"m aː m a ħ","n u q u n uː q",0
2535,Iraqw,iraq1241,-4.0,35.5,Afro-Asiatic,SOUR+SWEET,"g i g i ħ","n u q u n uː q",0
2237,Irish,iris1253,53.22,-7.62,Indo-European,BITTER+SOUR,"ʃ a ɾˠ ə vˠ","ɟ eː ɾˠ",0
2238,Irish,iris1253,53.22,-7.62,Indo-European,BITTER+SOUR,"ʃ a ɾˠ ə vˠ","ʃ a ɾˠ ə vˠ",1
2239,Irish,iris1253,53.22,-7.62,Indo-European,BITTER+SWEET,"ʃ a ɾˠ ə vˠ","mʲ ɪ lʲ ə ʃ",0
2240,Irish,iris1253,53.22,-7.62,Indo-European,SOUR+SWEET,"ɟ eː ɾˠ","mʲ ɪ lʲ ə ʃ",0
2241,Irish,iris1253,53.22,-7.62,Indo-European,SOUR+SWEET,"ʃ a ɾˠ ə vˠ","mʲ ɪ lʲ ə ʃ",0
462,Italian,ital1282,43.05,12.65,Indo-European,BITTER+SOUR,"a m a r o","a s p r o",0
463,Italian,ital1282,43.05,12.65,Indo-European,BITTER+SOUR,"a m a r o","a tʃ e r b o",0
464,Italian,ital1282,43.05,12.65,Indo-European,BITTER+SWEET,"a m a r o","d o l tʃ e",0
465,Italian,ital1282,43.05,12.65,Indo-European,SOUR+SWEET,"a s p r o","d o l tʃ e",0
466,Italian,ital1282,43.05,12.65,Indo-European,SOUR+SWEET,"a tʃ e r b o","d o l tʃ e",0
1129,Itelmen,itel1242,56.78,156.91,Chukotko-Kamchatkan,BITTER+SOUR,"ə m tʃ ʔ l a χ","k ɬ tʃ l a χ",0
1130,Itelmen,itel1242,56.78,156.91,Chukotko-Kamchatkan,BITTER+SWEET,"ə m tʃ ʔ l a χ","tʃ ʔ e β e z l a χ",0
1131,Itelmen,itel1242,56.78,156.91,Chukotko-Kamchatkan,SOUR+SWEET,"k ɬ tʃ l a χ","tʃ ʔ e β e z l a χ",0
1132,Itonama,iton1250,-12.80431,-64.35748,,BITTER+SALTY,"kʼ ɨ ɾ ɨ s n a","tʼ u w e s n a",0
1133,Itonama,iton1250,-12.80431,-64.35748,,BITTER+SWEET,"kʼ ɨ ɾ ɨ s n a","l ɨ m ɨ s n a",0
1134,Itonama,iton1250,-12.80431,-64.35748,,SALTY+SWEET,"tʼ u w e s n a","l ɨ m ɨ s n a",0
347,Mien,iumi1238,24.172823,110.054488,Hmong-Mien,BITTER+SALTY,"ʔ i m ³³","dz aːi ³¹",0
348,Mien,iumi1238,24.172823,110.054488,Hmong-Mien,BITTER+SOUR,"ʔ i m ³³","s ui ⁴⁴",0
349,Mien,iumi1238,24.172823,110.054488,Hmong-Mien,BITTER+SWEET,"ʔ i m ³³","k aː m ³³",0
350,Mien,iumi1238,24.172823,110.054488,Hmong-Mien,SALTY+SOUR,"dz aːi ³¹","s ui ⁴⁴",0
351,Mien,iumi1238,24.172823,110.054488,Hmong-Mien,SALTY+SWEET,"dz aːi ³¹","k aː m ³³",0
346,Mien,iumi1238,24.172823,110.054488,Hmong-Mien,SOUR+SWEET,"s ui ⁴⁴","k aː m ³³",0
1135,"Jamamadí",jama1261,-7.62223,-66.5662,Arawan,BITTER+SALTY,"b i t a","s a h a",0
1136,"Jamamadí",jama1261,-7.62223,-66.5662,Arawan,BITTER+SOUR,"b i t a","s i n a",0
1137,"Jamamadí",jama1261,-7.62223,-66.5662,Arawan,BITTER+SWEET,"b i t a","s i n a",0
1138,"Jamamadí",jama1261,-7.62223,-66.5662,Arawan,SALTY+SOUR,"s a h a","s i n a",0
1139,"Jamamadí",jama1261,-7.62223,-66.5662,Arawan,SALTY+SWEET,"s a h a","s i n a",0
1140,"Jamamadí",jama1261,-7.62223,-66.5662,Arawan,SOUR+SWEET,"s i n a","s i n a",1
841,Jamsay,jams1239,14.64,-3.1,Dogon,BITTER+SWEET,"dʒ eː r u","e r u",0
2463,Jeh,jehh1245,15.2351,107.753,Austroasiatic,BITTER+SOUR,"ʔ ɲ a ŋ","ɟ ṳ a ʔ",0
2464,Jeh,jehh1245,15.2351,107.753,Austroasiatic,BITTER+SWEET,"ʔ ɲ a ŋ","ʔ ŋ aː m",0
2465,Jeh,jehh1245,15.2351,107.753,Austroasiatic,SOUR+SWEET,"ɟ ṳ a ʔ","ʔ ŋ aː m",0
853,Jenaama,jena1242,14.79,-3.78,Mande,BITTER+SWEET,"k a g a dʒ i","d e m o",0
2459,Cheng,jeng1241,15.0392,107.147,Austroasiatic,BITTER+SOUR,"d a ŋ","ɟ u ʔ",0
143,Jerigaon,jeri1243,27.340629,92.486595,Sino-Tibetan,BITTER+SOUR,"tɕʰ ɐ k","tɕʰ ɛ̃ĩ + b a",0
144,Jerigaon,jeri1243,27.340629,92.486595,Sino-Tibetan,BITTER+SOUR,"tɕʰ ɐ k","tɕʰ ɛ̃ĩ + kʰ ɛ n",0
145,Jerigaon,jeri1243,27.340629,92.486595,Sino-Tibetan,BITTER+SOUR,"tɕʰ ɐ k","tɕʰ ɛ̃ĩ + kʰ ɛ n",0
90,Jianchuan,jian1239,26.5536208,100.1396921,Sino-Tibetan,BITTER+SALTY,"kʰ u ³³","tsʰ õu ³¹",0
91,Jianchuan,jian1239,26.5536208,100.1396921,Sino-Tibetan,BITTER+SOUR,"kʰ u ³³","s w ã ⁵⁵",0
92,Jianchuan,jian1239,26.5536208,100.1396921,Sino-Tibetan,BITTER+SWEET,"kʰ u ³³","k ã ⁵⁵ + ɤ̃ ³³",0
93,Jianchuan,jian1239,26.5536208,100.1396921,Sino-Tibetan,SALTY+SOUR,"tsʰ õu ³¹","s w ã ⁵⁵",0
94,Jianchuan,jian1239,26.5536208,100.1396921,Sino-Tibetan,SALTY+SWEET,"tsʰ õu ³¹","k ã ⁵⁵ + ɤ̃ ³³",0
89,Jianchuan,jian1239,26.5536208,100.1396921,Sino-Tibetan,SOUR+SWEET,"s w ã ⁵⁵","k ã ⁵⁵ + ɤ̃ ³³",0
520,Jingpho,jing1260,25.461826,97.329866,Sino-Tibetan,BITTER+SOUR,"kʰ a","kʰ r i",0
521,Jingpho,jing1260,25.461826,97.329866,Sino-Tibetan,BITTER+SWEET,"kʰ a","d w i",0
522,Jingpho,jing1260,25.461826,97.329866,Sino-Tibetan,BITTER+SWEET,"kʰ a","m u",0
523,Jingpho,jing1260,25.461826,97.329866,Sino-Tibetan,SOUR+SWEET,"kʰ r i","d w i",0
524,Jingpho,jing1260,25.461826,97.329866,Sino-Tibetan,SOUR+SWEET,"kʰ r i","m u",0
341,Jiongnai,jion1236,24.071002,110.105752,Hmong-Mien,BITTER+SALTY,"ʔ a n ⁴⁴","t j u ŋ ³¹",0
342,Jiongnai,jion1236,24.071002,110.105752,Hmong-Mien,BITTER+SOUR,"ʔ a n ⁴⁴","ʃ əu ⁴⁴",0
343,Jiongnai,jion1236,24.071002,110.105752,Hmong-Mien,BITTER+SWEET,"ʔ a n ⁴⁴","k e n ⁴⁴",0
344,Jiongnai,jion1236,24.071002,110.105752,Hmong-Mien,SALTY+SOUR,"t j u ŋ ³¹","ʃ əu ⁴⁴",0
345,Jiongnai,jion1236,24.071002,110.105752,Hmong-Mien,SALTY+SWEET,"t j u ŋ ³¹","k e n ⁴⁴",0
340,Jiongnai,jion1236,24.071002,110.105752,Hmong-Mien,SOUR+SWEET,"ʃ əu ⁴⁴","k e n ⁴⁴",0
678,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,BITTER+SALTY,"kʰ aː k t i q","tʃʰ aː p ʈ o q",0
679,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,BITTER+SALTY,"kʰ aː k t i q","tʃʰ aː p ʈ o q",0
680,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,BITTER+SOUR,"kʰ aː k t i q","k i r + b u q",0
681,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,BITTER+SOUR,"kʰ aː k t i q","k i r + b u q",0
682,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,BITTER+SWEET,"kʰ aː k t i q","ŋ a r + m u q",0
683,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,BITTER+SWEET,"kʰ aː k t i q","ŋ a r + m u q",0
690,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,BITTER+SALTY,"kʰ aː k t i q","tʃʰ aː p ʈ o q",0
691,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,BITTER+SALTY,"kʰ aː k t i q","tʃʰ aː p ʈ o q",0
692,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,BITTER+SOUR,"kʰ aː k t i q","k i r + b u q",0
693,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,BITTER+SOUR,"kʰ aː k t i q","k i r + b u q",0
694,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,BITTER+SWEET,"kʰ aː k t i q","ŋ a r + m u q",0
695,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,BITTER+SWEET,"kʰ aː k t i q","ŋ a r + m u q",0
684,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,SALTY+SOUR,"tʃʰ aː p ʈ o q","k i r + b u q",0
685,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,SALTY+SOUR,"tʃʰ aː p ʈ o q","k i r + b u q",0
686,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,SALTY+SWEET,"tʃʰ aː p ʈ o q","ŋ a r + m u q",0
687,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,SALTY+SWEET,"tʃʰ aː p ʈ o q","ŋ a r + m u q",0
696,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,SALTY+SOUR,"tʃʰ aː p ʈ o q","k i r + b u q",0
697,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,SALTY+SOUR,"tʃʰ aː p ʈ o q","k i r + b u q",0
698,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,SALTY+SWEET,"tʃʰ aː p ʈ o q","ŋ a r + m u q",0
699,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,SALTY+SWEET,"tʃʰ aː p ʈ o q","ŋ a r + m u q",0
676,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,SOUR+SWEET,"k i r + b u q","ŋ a r + m u q",0
677,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,SOUR+SWEET,"k i r + b u q","ŋ a r + m u q",0
688,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,SOUR+SWEET,"k i r + b u q","ŋ a r + m u q",0
689,"Tibetan (Jirel)",jire1238,27.6931,86.3201,Sino-Tibetan,SOUR+SWEET,"k i r + b u q","ŋ a r + m u q",0
1147,"Ju'hoan",juho1239,-19.688,20.7673,Kxa,BITTER+SALTY,"gǃ a ʔ a n","gǃ a ʔ a n",1
1148,"Ju'hoan",juho1239,-19.688,20.7673,Kxa,BITTER+SOUR,"gǃ a ʔ a n","ⁿǂh o ʕ i",0
1149,"Ju'hoan",juho1239,-19.688,20.7673,Kxa,BITTER+SWEET,"gǃ a ʔ a n","ⁿǀ a ʔ n g",0
1150,"Ju'hoan",juho1239,-19.688,20.7673,Kxa,SALTY+SOUR,"gǃ a ʔ a n","ⁿǂh o ʕ i",0
1151,"Ju'hoan",juho1239,-19.688,20.7673,Kxa,SALTY+SWEET,"gǃ a ʔ a n","ⁿǀ a ʔ n g",0
1152,"Ju'hoan",juho1239,-19.688,20.7673,Kxa,SOUR+SWEET,"ⁿǂh o ʕ i","ⁿǀ a ʔ n g",0
1734,Kabardian,kaba1278,43.5082,43.3918,Abkhaz-Adyge,BITTER+SWEET,"d i dʒ","ʔ ə fˀ",0
2371,Kaera,kaer1234,-8.3287,124.0177,Timor-Alor-Pantar,BITTER+SOUR,"m a q o","k e l i k i l",0
2372,Kaera,kaer1234,-8.3287,124.0177,Timor-Alor-Pantar,BITTER+SWEET,"m a q o","m a r a a q",0
2373,Kaera,kaer1234,-8.3287,124.0177,Timor-Alor-Pantar,SOUR+SWEET,"k e l i k i l","m a r a a q",0
654,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,BITTER+SALTY,"kʰ aː + p aː","s j u r p aː",0
655,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,BITTER+SALTY,"kʰ aː + p aː","s j u r p aː",0
656,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,BITTER+SOUR,"kʰ aː + p aː","s j u r + p aː",0
657,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,BITTER+SOUR,"kʰ aː + p aː","s j u r + p aː",0
658,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,BITTER+SWEET,"kʰ aː + p aː","j u m a",0
659,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,BITTER+SWEET,"kʰ aː + p aː","j u m a",0
666,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,BITTER+SALTY,"kʰ aː + p aː","s j u r p aː",0
667,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,BITTER+SALTY,"kʰ aː + p aː","s j u r p aː",0
668,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,BITTER+SOUR,"kʰ aː + p aː","s j u r + p aː",0
669,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,BITTER+SOUR,"kʰ aː + p aː","s j u r + p aː",0
670,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,BITTER+SWEET,"kʰ aː + p aː","j u m a",0
671,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,BITTER+SWEET,"kʰ aː + p aː","j u m a",0
660,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,SALTY+SOUR,"s j u r p aː","s j u r + p aː",0
661,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,SALTY+SOUR,"s j u r p aː","s j u r + p aː",0
662,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,SALTY+SWEET,"s j u r p aː","j u m a",0
663,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,SALTY+SWEET,"s j u r p aː","j u m a",0
672,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,SALTY+SOUR,"s j u r p aː","s j u r + p aː",0
673,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,SALTY+SOUR,"s j u r p aː","s j u r + p aː",0
674,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,SALTY+SWEET,"s j u r p aː","j u m a",0
675,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,SALTY+SWEET,"s j u r p aː","j u m a",0
652,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,SOUR+SWEET,"s j u r + p aː","j u m a",0
653,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,SOUR+SWEET,"s j u r + p aː","j u m a",0
664,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,SOUR+SWEET,"s j u r + p aː","j u m a",0
665,Kaike,kaik1246,28.853,83.1384,Sino-Tibetan,SOUR+SWEET,"s j u r + p aː","j u m a",0
1153,Kaingang,kain1272,-27.7671,-52.5394,Nuclear-Macro-Je,BITTER+SALTY,"ɸ a","k a j ã",0
1154,Kaingang,kain1272,-27.7671,-52.5394,Nuclear-Macro-Je,BITTER+SOUR,"ɸ a","ɸ a",1
1155,Kaingang,kain1272,-27.7671,-52.5394,Nuclear-Macro-Je,BITTER+SWEET,"ɸ a","ŋ ɾ ɛ̃ ŋ",0
1156,Kaingang,kain1272,-27.7671,-52.5394,Nuclear-Macro-Je,SALTY+SOUR,"k a j ã","ɸ a",0
1157,Kaingang,kain1272,-27.7671,-52.5394,Nuclear-Macro-Je,SALTY+SWEET,"k a j ã","ŋ ɾ ɛ̃ ŋ",0
1158,Kaingang,kain1272,-27.7671,-52.5394,Nuclear-Macro-Je,SOUR+SWEET,"ɸ a","ŋ ɾ ɛ̃ ŋ",0
1,"Monpa Kalaktang",kala1376,27.104162,92.113017,Sino-Tibetan,BITTER+SOUR,"kʰ a l u","tʃʰ u r p u",0
2,"Monpa Kalaktang",kala1376,27.104162,92.113017,Sino-Tibetan,BITTER+SWEET,"kʰ a l u","tʃʰ e r tʃʰ e r",0
3,"Monpa Kalaktang",kala1376,27.104162,92.113017,Sino-Tibetan,SOUR+SWEET,"tʃʰ u r p u","tʃʰ e r tʃʰ e r",0
2319,Kalaallisut,kala1399,69.38,-52.86,Eskimo-Aleut,BITTER+SWEET,"q a s i l i pː ɔ q","t u ŋ u s u nː i pː ɔ q",0
2283,Kalmyk,kalm1243,46.57,45.32,Mongolic-Khitan,BITTER+SOUR,"ħ a ʃ ʊ n","i ʃ k ɛ ɮ ɛ ŋ",0
2284,Kalmyk,kalm1243,46.57,45.32,Mongolic-Khitan,BITTER+SWEET,"ħ a ʃ ʊ n","æ m tʰ æ x ɛ n",0
2285,Kalmyk,kalm1243,46.57,45.32,Mongolic-Khitan,BITTER+SOUR,"ħ a ʃ ʊ tʰ a","i ʃ k ɛ ɮ ɛ ŋ",0
2286,Kalmyk,kalm1243,46.57,45.32,Mongolic-Khitan,BITTER+SWEET,"ħ a ʃ ʊ tʰ a","æ m tʰ æ x ɛ n",0
2287,Kalmyk,kalm1243,46.57,45.32,Mongolic-Khitan,SOUR+SWEET,"i ʃ k ɛ ɮ ɛ ŋ","æ m tʰ æ x ɛ n",0
1159,Kaluli,kalu1248,-6.45932,142.788,Bosavi,BITTER+SALTY,"h a ɽ a p","s ɔ ɽ u",0
2364,Kamang,kama1365,-8.26897,124.792,Timor-Alor-Pantar,BITTER+SALTY,"m a k a a","t a m a + m a k a a",0
2365,Kamang,kama1365,-8.26897,124.792,Timor-Alor-Pantar,BITTER+SOUR,"m a k a a","a l e e s e i",0
2366,Kamang,kama1365,-8.26897,124.792,Timor-Alor-Pantar,BITTER+SWEET,"m a k a a","i l a k a i",0
2368,Kamang,kama1365,-8.26897,124.792,Timor-Alor-Pantar,SALTY+SOUR,"t a m a + m a k a a","a l e e s e i",0
2369,Kamang,kama1365,-8.26897,124.792,Timor-Alor-Pantar,SALTY+SWEET,"t a m a + m a k a a","i l a k a i",0
2367,Kamang,kama1365,-8.26897,124.792,Timor-Alor-Pantar,SOUR+SWEET,"a l e e s e i","i l a k a i",0
1160,Kamasau,kama1367,-3.8503,143.842,"Nuclear Torricelli",BITTER+SALTY,"j e ŋ g + n a n d","ɣ a t",0
1161,Kamasau,kama1367,-3.8503,143.842,"Nuclear Torricelli",BITTER+SOUR,"j e ŋ g + n a n d","d z i g",0
1162,Kamasau,kama1367,-3.8503,143.842,"Nuclear Torricelli",SALTY+SOUR,"ɣ a t","d z i g",0
1845,"Higi Nkafa",kamw1239,10.646,13.5136,Afro-Asiatic,BITTER+SOUR,"ɠ j ɛ ɣ w a","m u m u s ɛ",0
1846,"Higi Nkafa",kamw1239,10.646,13.5136,Afro-Asiatic,BITTER+SWEET,"ɠ j ɛ ɣ w a","h a n i",0
1844,"Higi Nkafa",kamw1239,10.646,13.5136,Afro-Asiatic,SOUR+SWEET,"m u m u s ɛ","h a n i",0
1163,"Kanoê",kano1245,-12.1789,-64.5812,,SALTY+SOUR,"k y j","t i ɾ i",0
1164,"Kanoê",kano1245,-12.1789,-64.5812,,SALTY+SWEET,"k y j","t õ",0
1165,"Kanoê",kano1245,-12.1789,-64.5812,,SOUR+SWEET,"t i ɾ i","t õ",0
2413,Karaim,kara1464,54.5534,25.1054,Turkic,BITTER+SOUR,"a tɕ tɕ ɯ","k u dʑ u r",0
2414,Karaim,kara1464,54.5534,25.1054,Turkic,BITTER+SWEET,"a tɕ tɕ ɯ","t a t l ɯ",0
2415,Karaim,kara1464,54.5534,25.1054,Turkic,SOUR+SWEET,"k u dʑ u r","t a t l ɯ",0
2410,"Karachay Balkar",kara1465,43.565,42.2606,Turkic,BITTER+SOUR,"a tɕ ɯ","m ɯ s t ɯ",0
2411,"Karachay Balkar",kara1465,43.565,42.2606,Turkic,BITTER+SWEET,"a tɕ ɯ","t a t l ɯ",0
2412,"Karachay Balkar",kara1465,43.565,42.2606,Turkic,SOUR+SWEET,"m ɯ s t ɯ","t a t l ɯ",0
1178,Kalamang,kara1499,-3.47037,132.678,"West Bomberai",BITTER+SALTY,"m a ŋ","s i r a",0
1179,Kalamang,kara1499,-3.47037,132.678,"West Bomberai",BITTER+SOUR,"m a ŋ","m o r",0
1180,Kalamang,kara1499,-3.47037,132.678,"West Bomberai",BITTER+SWEET,"m a ŋ","p e n",0
1176,Kalamang,kara1499,-3.47037,132.678,"West Bomberai",SALTY+SOUR,"s i r a","m o r",0
1177,Kalamang,kara1499,-3.47037,132.678,"West Bomberai",SALTY+SWEET,"s i r a","p e n",0
1181,Kalamang,kara1499,-3.47037,132.678,"West Bomberai",SOUR+SWEET,"m o r","p e n",0
1175,"Karajá",kara1500,-11.1881,-50.3492,Nuclear-Macro-Je,SALTY+SWEET,"j u w ɨ ɾ a","i b ɘ ɾ eː",0
1998,Mikir,karb1241,25.735084,93.050494,Sino-Tibetan,BITTER+SOUR,"h o d a k","h a n tʰ o r",0
1999,Mikir,karb1241,25.735084,93.050494,Sino-Tibetan,BITTER+SWEET,"h o d a k","d o k",0
2000,Mikir,karb1241,25.735084,93.050494,Sino-Tibetan,BITTER+SOUR,"k e tʰ o r","h a n tʰ o r",0
2001,Mikir,karb1241,25.735084,93.050494,Sino-Tibetan,BITTER+SWEET,"k e tʰ o r","d o k",0
2002,Mikir,karb1241,25.735084,93.050494,Sino-Tibetan,SOUR+SWEET,"h a n tʰ o r","d o k",0
2058,"North Karelian",kare1335,65.17,30.87,Uralic,BITTER+SOUR,"k ɑ r k i ɛ","h ɑ p ɑ n",0
2059,"North Karelian",kare1335,65.17,30.87,Uralic,BITTER+SOUR,"k ɑ r k i ɛ","m ʊ i k i ɛ",0
2060,"North Karelian",kare1335,65.17,30.87,Uralic,BITTER+SWEET,"k ɑ r k i ɛ","m ɑ k i ɛ",0
2061,"North Karelian",kare1335,65.17,30.87,Uralic,SOUR+SWEET,"h ɑ p ɑ n","m ɑ k i ɛ",0
2062,"North Karelian",kare1335,65.17,30.87,Uralic,SOUR+SWEET,"m ʊ i k i ɛ","m ɑ k i ɛ",0
1866,Karekare,kare1348,12.5176,10.8732,Afro-Asiatic,BITTER+SOUR,"lˠ a lˠ a n i","f ə w",0
1867,Karekare,kare1348,12.5176,10.8732,Afro-Asiatic,BITTER+SWEET,"lˠ a lˠ a n i","t ə m",0
1865,Karekare,kare1348,12.5176,10.8732,Afro-Asiatic,SOUR+SWEET,"f ə w","t ə m",0
1182,Karok,karo1304,41.8228,-123.315,,BITTER+SALTY,"ʔ ʊː x","j ʊ f i ʃ a ɾ",0
1183,Karok,karo1304,41.8228,-123.315,,BITTER+SOUR,"ʔ ʊː x","ʔ ʊ x ɾ̥ a θ k aː j",0
1184,Karok,karo1304,41.8228,-123.315,,BITTER+SWEET,"ʔ ʊː x","ʔ ʊ x ɾ aː h",0
1185,Karok,karo1304,41.8228,-123.315,,SALTY+SOUR,"j ʊ f i ʃ a ɾ","ʔ ʊ x ɾ̥ a θ k aː j",0
1186,Karok,karo1304,41.8228,-123.315,,SALTY+SWEET,"j ʊ f i ʃ a ɾ","ʔ ʊ x ɾ aː h",0
1187,Karok,karo1304,41.8228,-123.315,,SOUR+SWEET,"ʔ ʊ x ɾ̥ a θ k aː j","ʔ ʊ x ɾ aː h",0
59,"Bugun Kaspi",kasp1234,27.204143,92.549541,Sino-Tibetan,BITTER+SOUR,"kʰ o u","tʃ u ŋ",0
60,"Bugun Kaspi",kasp1234,27.204143,92.549541,Sino-Tibetan,BITTER+SWEET,"kʰ o u","pʰ i j a ŋ",0
61,"Bugun Kaspi",kasp1234,27.204143,92.549541,Sino-Tibetan,SOUR+SWEET,"tʃ u ŋ","pʰ i j a ŋ",0
1188,Katcha,katc1249,10.8423,29.4914,Kadugli-Krongo,BITTER+SALTY,"a d e r i","t̪ a ŋ g a d̪ a l a",0
